PGTV_Dose,PGTV_Vol_means,PGTV_Vol_vars,PGTV_Vol_maxs,PGTV_Vol_mins,GTV_Dose,GTV_Vol_means,GTV_Vol_vars,GTV_Vol_maxs,GTV_Vol_mins,PTV_Dose,PTV_Vol_means,PTV_Vol_vars,PTV_Vol_maxs,PTV_Vol_mins,CTV_Dose,CTV_Vol_means,CTV_Vol_vars,CTV_Vol_maxs,CTV_Vol_mins,Femoral Head_Dose,Femoral Head_Vol_means,Femoral Head_Vol_vars,Femoral Head_Vol_maxs,Femoral Head_Vol_mins,Bladder_Dose,Bladder_Vol_means,Bladder_Vol_vars,Bladder_Vol_maxs,Bladder_Vol_mins,Body_Dose,Body_Vol_means,Body_Vol_vars,Body_Vol_maxs,Body_Vol_mins
20.28,100,0,100,100,20.28,100,0,100,100,20.28,100,0,100,100,20.28,100,0,100,100,20.28,10.08089399,7.447440799,27.57057751,0.027630479,20.28,26.6664087,7.07167854,35.15081947,10.18688542,20.28,24.96623872,5.216607712,35.7041096,16.1411317
20.29,100,0,100,100,20.29,100,0,100,100,20.29,100,0,100,100,20.29,100,0,100,100,20.29,10.06383269,7.446751771,27.55197216,0.026912344,20.29,26.65289799,7.07017976,35.13530979,10.18008163,20.29,24.95148581,5.215096874,35.69074778,16.13018667
20.3,100,0,100,100,20.3,100,0,100,100,20.3,100,0,100,100,20.3,100,0,100,100,20.3,10.04680199,7.44591986,27.53254447,0.02620826,20.3,26.63936233,7.0686479,35.1193338,10.17330464,20.3,24.9366975,5.213586936,35.67742413,16.11913089
20.31,100,0,100,100,20.31,100,0,100,100,20.31,100,0,100,100,20.31,100,0,100,100,20.31,10.02983655,7.445139235,27.51354806,0.025542752,20.31,26.62589703,7.067102449,35.10315919,10.16662866,20.31,24.92191465,5.212099353,35.66397307,16.10798497
20.32,100,0,100,100,20.32,100,0,100,100,20.32,100,0,100,100,20.32,100,0,100,100,20.32,10.01288086,7.444403416,27.49453945,0.025009093,20.32,26.61237212,7.065642363,35.0873541,10.15977988,20.32,24.90712451,5.210624041,35.65062179,16.09686082
20.33,100,0,100,100,20.33,100,0,100,100,20.33,100,0,100,100,20.33,100,0,100,100,20.33,9.995994651,7.443673811,27.47561802,0.024494787,20.33,26.59877399,7.064257258,35.07170661,10.15247,20.33,24.89235385,5.209175503,35.63729828,16.0858273
20.34,100,0,100,100,20.34,100,0,100,100,20.34,100,0,100,100,20.34,100,0,100,100,20.34,9.979187418,7.442938637,27.45692533,0.023988062,20.34,26.58518315,7.062864141,35.05601919,10.14516923,20.34,24.87757188,5.207725928,35.62382546,16.07481455
20.35,100,0,100,100,20.35,100,0,100,100,20.35,100,0,100,100,20.35,100,0,100,100,20.35,9.962441728,7.44218806,27.438371,0.023476479,20.35,26.57168381,7.061458197,35.04055889,10.13824344,20.35,24.8627786,5.206229673,35.61020689,16.06401305
20.36,100,0,100,100,20.36,100,0,100,100,20.36,100,0,100,100,20.36,100,0,100,100,20.36,9.945713753,7.441446039,27.41979695,0.022902374,20.36,26.55822802,7.060030116,35.02484629,10.13148409,20.36,24.84796044,5.204717611,35.59661451,16.05315149
20.37,100,0,100,100,20.37,100,0,100,100,20.37,100,0,100,100,20.37,100,0,100,100,20.37,9.928963139,7.440716944,27.40120847,0.022340408,20.37,26.54471923,7.058602465,35.00921018,10.12475267,20.37,24.83317103,5.203187553,35.58313729,16.04213467
20.38,100,0,100,100,20.38,100,0,100,100,20.38,100,0,100,100,20.38,100,0,100,100,20.38,9.912278826,7.439962782,27.38269508,0.021825213,20.38,26.5312186,7.057174941,34.99385105,10.11803608,20.38,24.81841136,5.201694855,35.5697076,16.03113417
20.39,100,0,100,100,20.39,100,0,100,100,20.39,100,0,100,100,20.39,100,0,100,100,20.39,9.895667259,7.439173387,27.36406533,0.021324345,20.39,26.51765803,7.055721583,34.97859956,10.11133269,20.39,24.80363563,5.200146996,35.55608753,16.02032605
20.4,100,0,100,100,20.4,100,0,100,100,20.4,100,0,100,100,20.4,100,0,100,100,20.4,9.879044109,7.438353923,27.34511319,0.020633096,20.4,26.50415438,7.054256332,34.96312474,10.10461868,20.4,24.78881537,5.198593248,35.54236879,16.00960069
20.41,100,0,100,100,20.41,100,0,100,100,20.41,100,0,100,100,20.41,100,0,100,100,20.41,9.862474725,7.437554935,27.32641246,0.019960373,20.41,26.49062298,7.052720094,34.94731495,10.09794289,20.41,24.77399264,5.197094802,35.52889385,15.99877909
20.42,100,0,100,100,20.42,100,0,100,100,20.42,100,0,100,100,20.42,100,0,100,100,20.42,9.845771002,7.436807544,27.30746738,0.019486907,20.42,26.47708027,7.051181566,34.93111706,10.09128949,20.42,24.75917619,5.195650645,35.51541394,15.98782321
20.43,100,0,100,100,20.43,100,0,100,100,20.43,100,0,100,100,20.43,100,0,100,100,20.43,9.829113749,7.436057023,27.28843801,0.019017635,20.43,26.46354758,7.049722039,34.91523678,10.08465061,20.43,24.74430763,5.194202029,35.50201536,15.97659557
20.44,100,0,100,100,20.44,100,0,100,100,20.44,100,0,100,100,20.44,100,0,100,100,20.44,9.812497038,7.435211407,27.26890389,0.018575302,20.44,26.44998549,7.048349274,34.89918841,10.07801625,20.44,24.72947718,5.192725331,35.48857043,15.96541496
20.45,100,0,100,100,20.45,100,0,100,100,20.45,100,0,100,100,20.45,100,0,100,100,20.45,9.796067615,7.434155823,27.24872028,0.018142083,20.45,26.43634763,7.046883269,34.88309937,10.0713698,20.45,24.71470598,5.191278804,35.47508014,15.95420725
20.46,100,0,100,100,20.46,100,0,100,100,20.46,100,0,100,100,20.46,100,0,100,100,20.46,9.779801302,7.433120469,27.22943704,0.017707336,20.46,26.4228096,7.045392077,34.86728891,10.0646692,20.46,24.69991794,5.189830444,35.4616405,15.94295959
20.47,100,0,100,100,20.47,100,0,100,100,20.47,100,0,100,100,20.47,100,0,100,100,20.47,9.763499956,7.432141707,27.21047147,0.017269935,20.47,26.40924609,7.043909851,34.85168933,10.05799557,20.47,24.6851253,5.188399216,35.44832374,15.93188996
20.48,100,0,100,100,20.48,100,0,100,100,20.48,100,0,100,100,20.48,100,0,100,100,20.48,9.747179792,7.431186815,27.19161237,0.016832709,20.48,26.39563968,7.04236735,34.83596199,10.05151762,20.48,24.67031453,5.186967842,35.43500386,15.9205531
20.49,100,0,100,100,20.49,100,0,100,100,20.49,100,0,100,100,20.49,100,0,100,100,20.49,9.730788183,7.430297118,27.17269611,0.016425054,20.49,26.38208137,7.04079516,34.82017933,10.04504881,20.49,24.6555157,5.185518286,35.42161822,15.90934485
20.5,100,0,100,100,20.5,100,0,100,100,20.5,100,0,100,100,20.5,100,0,100,100,20.5,9.71443211,7.429459769,27.15410565,0.015929185,20.5,26.3685,7.039423214,34.80449095,10.03852895,20.5,24.64070279,5.184057236,35.40810825,15.89827929
20.51,100,0,100,100,20.51,100,0,100,100,20.51,100,0,100,100,20.51,100,0,100,100,20.51,9.698078486,7.428639914,27.13556522,0.015339526,20.51,26.35491649,7.037879395,34.78878663,10.03196798,20.51,24.62583947,5.182587323,35.39450134,15.88729988
20.52,100,0,100,100,20.52,100,0,100,100,20.52,100,0,100,100,20.52,100,0,100,100,20.52,9.681745904,7.427835102,27.11694809,0.014918857,20.52,26.34143223,7.036386572,34.77319948,10.02541927,20.52,24.61097827,5.181117282,35.38097814,15.87630389
20.53,100,0,100,100,20.53,100,0,100,100,20.53,100,0,100,100,20.53,100,0,100,100,20.53,9.665473866,7.427015218,27.0982938,0.014478267,20.53,26.32795326,7.034996878,34.75774748,10.01889862,20.53,24.59614897,5.179640589,35.36738542,15.86516815
20.54,100,0,100,100,20.54,100,0,100,100,20.54,100,0,100,100,20.54,100,0,100,100,20.54,9.649339175,7.426134878,27.07980321,0.014048392,20.54,26.31450653,7.033517913,34.74250175,10.01248157,20.54,24.58132911,5.178181946,35.35394106,15.85410857
20.55,100,0,100,100,20.55,100,0,100,100,20.55,100,0,100,100,20.55,100,0,100,100,20.55,9.633216052,7.425185122,27.06109947,0.013629191,20.55,26.30108486,7.031964814,34.72720796,10.00607462,20.55,24.56646385,5.176703823,35.34043188,15.84299119
20.56,100,0,100,100,20.56,100,0,100,100,20.56,100,0,100,100,20.56,100,0,100,100,20.56,9.617126574,7.424152028,27.04197584,0.013215654,20.56,26.2875999,7.030286721,34.71116061,9.999667809,20.56,24.55158457,5.17519072,35.32683498,15.83191962
20.57,100,0,100,100,20.57,100,0,100,100,20.57,100,0,100,100,20.57,100,0,100,100,20.57,9.600989032,7.423193617,27.02292485,0.012787419,20.57,26.27404436,7.028548907,34.69533143,9.993264668,20.57,24.53671702,5.173684262,35.31334574,15.82089192
20.58,100,0,100,100,20.58,100,0,100,100,20.58,100,0,100,100,20.58,100,0,100,100,20.58,9.584936123,7.42223532,27.00393863,0.012382331,20.58,26.26052991,7.026833758,34.67944526,9.986865121,20.58,24.52179772,5.172193226,35.29978168,15.80986486
20.59,100,0,100,100,20.59,100,0,100,100,20.59,100,0,100,100,20.59,100,0,100,100,20.59,9.568876775,7.421298139,26.98487282,0.012023405,20.59,26.24704741,7.025195509,34.66352547,9.980493855,20.59,24.50684104,5.170677269,35.28611159,15.7988295
20.6,100,0,100,100,20.6,100,0,100,100,20.6,100,0,100,100,20.6,100,0,100,100,20.6,9.55278952,7.420402646,26.96594338,0.011583438,20.6,26.23352198,7.02364357,34.64752395,9.974094444,20.6,24.49198089,5.169210433,35.27253137,15.78774291
20.61,100,0,100,100,20.61,100,0,100,100,20.61,100,0,100,100,20.61,100,0,100,100,20.61,9.536609377,7.419438244,26.94651483,0.011155828,20.61,26.21994627,7.022102081,34.63102739,9.967674566,20.61,24.47713458,5.167769783,35.25891421,15.77678809
20.62,100,0,100,100,20.62,100,0,100,100,20.62,100,0,100,100,20.62,100,0,100,100,20.62,9.520613253,7.418334576,26.92689185,0.010827476,20.62,26.20638534,7.020681862,34.61517831,9.961158031,20.62,24.46225647,5.166278582,35.24517013,15.76582191
20.63,100,0,100,100,20.63,100,0,100,100,20.63,100,0,100,100,20.63,100,0,100,100,20.63,9.504659853,7.417270016,26.90755788,0.010532835,20.63,26.19290374,7.019247991,34.59913105,9.954507869,20.63,24.44737182,5.164777217,35.23154713,15.75483625
20.64,100,0,100,100,20.64,100,0,100,100,20.64,100,0,100,100,20.64,100,0,100,100,20.64,9.488635715,7.416134764,26.88755044,0.010245624,20.64,26.17943357,7.017896936,34.58323311,9.94788458,20.64,24.43244866,5.163318187,35.21809902,15.74384433
20.65,100,0,100,100,20.65,100,0,100,100,20.65,100,0,100,100,20.65,100,0,100,100,20.65,9.472591535,7.415046913,26.86760895,0.009919534,20.65,26.16583768,7.016336027,34.56680328,9.94137279,20.65,24.41756255,5.161857213,35.20466476,15.73288668
20.66,100,0,100,100,20.66,100,0,100,100,20.66,100,0,100,100,20.66,100,0,100,100,20.66,9.45661874,7.414056335,26.84818846,0.009586447,20.66,26.15231235,7.014704554,34.55047213,9.934883786,20.66,24.40270998,5.160349224,35.19096121,15.72183907
20.67,100,0,100,100,20.67,100,0,100,100,20.67,100,0,100,100,20.67,100,0,100,100,20.67,9.440787464,7.412981319,26.82874184,0.009271084,20.67,26.13884321,7.013024142,34.53435882,9.928391297,20.67,24.38785929,5.158848531,35.17730447,15.71091568
20.68,100,0,100,100,20.68,100,0,100,100,20.68,100,0,100,100,20.68,100,0,100,100,20.68,9.424846833,7.411870842,26.8089408,0.008988936,20.68,26.12542362,7.01133352,34.51848962,9.921871595,20.68,24.37298418,5.157368538,35.16366424,15.70011573
20.69,100,0,100,100,20.69,100,0,100,100,20.69,100,0,100,100,20.69,100,0,100,100,20.69,9.408955185,7.410736428,26.78910845,0.008662176,20.69,26.11199612,7.009696331,34.50293513,9.915363996,20.69,24.35810156,5.155943,35.14992695,15.68913443
20.7,100,0,100,100,20.7,100,0,100,100,20.7,100,0,100,100,20.7,100,0,100,100,20.7,9.393105783,7.409670195,26.76959126,0.008374928,20.7,26.09858637,7.00806649,34.48756989,9.908837356,20.7,24.34325488,5.15448723,35.13604088,15.678007
20.71,100,0,100,100,20.71,100,0,100,100,20.71,100,0,100,100,20.71,100,0,100,100,20.71,9.377303033,7.408625523,26.75033105,0.008147156,20.71,26.08522747,7.00642339,34.47220169,9.901941253,20.71,24.32838794,5.153018771,35.12216997,15.66697975
20.72,100,0,100,100,20.72,100,0,100,100,20.72,100,0,100,100,20.72,100,0,100,100,20.72,9.361504248,7.40758151,26.73116886,0.007922763,20.72,26.07192224,7.004729687,34.45642784,9.895314342,20.72,24.31352596,5.151546383,35.10826223,15.6559875
20.73,100,0,100,100,20.73,100,0,100,100,20.73,100,0,100,100,20.73,100,0,100,100,20.73,9.345687959,7.406546079,26.71176635,0.007702216,20.73,26.05858978,7.003048605,34.44087853,9.888807721,20.73,24.29863555,5.150054704,35.09435539,15.64496643
20.74,100,0,100,100,20.74,100,0,100,100,20.74,100,0,100,100,20.74,100,0,100,100,20.74,9.329579474,7.405665729,26.69214273,0.007484107,20.74,26.04524511,7.001431633,34.42535456,9.882329157,20.74,24.28377066,5.148564405,35.08033497,15.63389888
20.75,100,0,100,100,20.75,100,0,100,100,20.75,100,0,100,100,20.75,100,0,100,100,20.75,9.313396304,7.404822714,26.67252585,0.007267699,20.75,26.03187528,6.999994463,34.40990673,9.875780511,20.75,24.26888149,5.147106968,35.06632482,15.62289507
20.76,100,0,100,100,20.76,100,0,100,100,20.76,100,0,100,100,20.76,100,0,100,100,20.76,9.297359392,7.403863801,26.65276349,0.007056047,20.76,26.01854556,6.998420575,34.39423705,9.869195353,20.76,24.25399648,5.14562316,35.05237858,15.61183403
20.77,100,0,100,100,20.77,100,0,100,100,20.77,100,0,100,100,20.77,100,0,100,100,20.77,9.281372254,7.402871928,26.63320033,0.00685012,20.77,26.00524447,6.996853162,34.3782689,9.862604813,20.77,24.23908851,5.144121654,35.03833198,15.6009165
20.78,100,0,100,100,20.78,100,0,100,100,20.78,100,0,100,100,20.78,100,0,100,100,20.78,9.265478556,7.401830408,26.6134285,0.006653756,20.78,25.9919454,6.995299115,34.36248246,9.855947024,20.78,24.22420864,5.142620635,35.02439258,15.59011647
20.79,100,0,100,100,20.79,100,0,100,100,20.79,100,0,100,100,20.79,100,0,100,100,20.79,9.249862676,7.4007614,26.59415105,0.006460409,20.79,25.97865817,6.993753676,34.34644236,9.8492903,20.79,24.2093427,5.141099083,35.01036842,15.57935594
20.8,100,0,100,100,20.8,100,0,100,100,20.8,100,0,100,100,20.8,100,0,100,100,20.8,9.234276531,7.399624285,26.57455402,0.006283885,20.8,25.96544714,6.992246977,34.33047281,9.842645724,20.8,24.19450573,5.139587871,34.99632854,15.56856681
20.81,100,0,100,100,20.81,100,0,100,100,20.81,100,0,100,100,20.81,100,0,100,100,20.81,9.218676188,7.398504903,26.55483738,0.006112063,20.81,25.95231691,6.990741296,34.31508707,9.836024417,20.81,24.17967461,5.138032428,34.98219382,15.55788983
20.82,100,0,100,100,20.82,100,0,100,100,20.82,100,0,100,100,20.82,100,0,100,100,20.82,9.20307595,7.39738682,26.53547319,0.005910297,20.82,25.93912987,6.989193838,34.2999826,9.829482286,20.82,24.16482608,5.136440793,34.968038,15.54725801
20.83,100,0,100,100,20.83,100,0,100,100,20.83,100,0,100,100,20.83,100,0,100,100,20.83,9.187696525,7.396188552,26.51613695,0.00571734,20.83,25.92591213,6.987552833,34.28473313,9.822986019,20.83,24.14993574,5.134861535,34.9537995,15.53658557
20.84,100,0,100,100,20.84,100,0,100,100,20.84,100,0,100,100,20.84,100,0,100,100,20.84,9.172371444,7.394944365,26.4967404,0.005575961,20.84,25.91268377,6.985874948,34.26930914,9.816523949,20.84,24.13503603,5.133322997,34.93976614,15.52589144
20.85,100,0,100,100,20.85,100,0,100,100,20.85,100,0,100,100,20.85,100,0,100,100,20.85,9.156968435,7.393630379,26.47672503,0.005436573,20.85,25.89956055,6.984290192,34.25390745,9.810078119,20.85,24.1202187,5.131753928,34.92580442,15.51537968
20.86,100,0,100,100,20.86,100,0,100,100,20.86,100,0,100,100,20.86,100,0,100,100,20.86,9.141347757,7.392398345,26.45691998,0.005297185,20.86,25.8865351,6.982696253,34.23858881,9.803648357,20.86,24.10537641,5.13023218,34.91184733,15.50467038
20.87,100,0,100,100,20.87,100,0,100,100,20.87,100,0,100,100,20.87,100,0,100,100,20.87,9.125793854,7.391263789,26.43736558,0.005159294,20.87,25.87354487,6.981057228,34.22329172,9.797231736,20.87,24.09054787,5.128742982,34.89779859,15.49382763
20.88,100,0,100,100,20.88,100,0,100,100,20.88,100,0,100,100,20.88,100,0,100,100,20.88,9.110253627,7.38996959,26.41675964,0.005023022,20.88,25.86050517,6.979456358,34.20796025,9.790644836,20.88,24.07574301,5.127213747,34.88329514,15.48301727
20.89,100,0,100,100,20.89,100,0,100,100,20.89,100,0,100,100,20.89,100,0,100,100,20.89,9.094665975,7.388700641,26.39638616,0.004891731,20.89,25.84724543,6.977811829,34.1923664,9.783861402,20.89,24.06087114,5.125673202,34.86905648,15.47220276
20.9,100,0,100,100,20.9,100,0,100,100,20.9,100,0,100,100,20.9,100,0,100,100,20.9,9.079239554,7.387278237,26.37528792,0.004753162,20.9,25.83400589,6.976196412,34.17684315,9.777292293,20.9,24.04599067,5.124126768,34.85475202,15.46149599
20.91,100,0,100,100,20.91,100,0,100,100,20.91,100,0,100,100,20.91,100,0,100,100,20.91,9.063818762,7.385891741,26.35435171,0.004614611,20.91,25.82078728,6.974605294,34.16144202,9.770666191,20.91,24.03117742,5.122577552,34.84061389,15.45090673
20.92,100,0,100,100,20.92,100,0,100,100,20.92,100,0,100,100,20.92,100,0,100,100,20.92,9.048352561,7.384457966,26.3331984,0.004476059,20.92,25.8075087,6.972962436,34.14594568,9.763975677,20.92,24.01635744,5.121077235,34.82655131,15.44012453
20.93,100,0,100,100,20.93,100,0,100,100,20.93,100,0,100,100,20.93,100,0,100,100,20.93,9.033060994,7.383006776,26.31251562,0.004337507,20.93,25.79430174,6.97134667,34.1305482,9.757261863,20.93,24.00156662,5.119593134,34.81250754,15.42942054
20.94,100,0,100,100,20.94,100,0,100,100,20.94,100,0,100,100,20.94,100,0,100,100,20.94,9.017851532,7.38153602,26.29192539,0.004198956,20.94,25.78110169,6.969641684,34.11406325,9.750578618,20.94,23.98677735,5.118103183,34.79853561,15.41887011
20.95,100,0,100,100,20.95,100,0,100,100,20.95,100,0,100,100,20.95,100,0,100,100,20.95,9.002743364,7.380003316,26.27144856,0.004060404,20.95,25.7678595,6.967899942,34.09837194,9.744035222,20.95,23.97198246,5.116601252,34.78443129,15.40826048
20.96,100,0,100,100,20.96,100,0,100,100,20.96,100,0,100,100,20.96,100,0,100,100,20.96,8.987574907,7.378287658,26.24982704,0.003922616,20.96,25.75471845,6.966205509,34.08284175,9.737592821,20.96,23.95716465,5.115088891,34.77014594,15.39757655
20.97,100,0,100,100,20.97,100,0,100,100,20.97,100,0,100,100,20.97,100,0,100,100,20.97,8.972461803,7.37667332,26.22885908,0.00378763,20.97,25.74157472,6.964559859,34.06777349,9.73112766,20.97,23.94238432,5.113598422,34.75605521,15.386783
20.98,100,0,100,100,20.98,100,0,100,100,20.98,100,0,100,100,20.98,100,0,100,100,20.98,8.957402054,7.375146157,26.20828016,0.003656163,20.98,25.72850183,6.962950119,34.05274957,9.724657644,20.98,23.92760106,5.112110145,34.74197127,15.3759419
20.99,100,0,100,100,20.99,100,0,100,100,20.99,100,0,100,100,20.99,100,0,100,100,20.99,8.942344341,7.373535839,26.18755101,0.003537692,20.99,25.71546178,6.961343843,34.03773953,9.718180243,20.99,23.91279362,5.110632968,34.72769628,15.3650459
21,100,0,100,100,21,100,0,100,100,21,100,0,100,100,21,100,0,100,100,21,8.927353928,7.37176564,26.16594897,0.003416143,21,25.70230071,6.959651359,34.02257443,9.711708667,21,23.89791655,5.10913862,34.71328768,15.35433474
21.01,100,0,100,100,21.01,100,0,100,100,21.01,100,0,100,100,21.01,100,0,100,100,21.01,8.912451402,7.370170955,26.14573751,0.003293332,21.01,25.6891795,6.957990128,34.00761612,9.70525689,21.01,23.88311173,5.10763896,34.69901488,15.34377999
21.02,100,0,100,100,21.02,100,0,100,100,21.02,100,0,100,100,21.02,100,0,100,100,21.02,8.897523677,7.368524543,26.12508591,0.003172093,21.02,25.67607299,6.956327457,33.99270023,9.698810545,21.02,23.86833293,5.106181526,34.68476081,15.3332608
21.03,100,0,100,100,21.03,100,0,100,100,21.03,100,0,100,100,21.03,100,0,100,100,21.03,8.882629502,7.366793702,26.1043627,0.003068214,21.03,25.66290085,6.954632653,33.97760251,9.692185146,21.03,23.85353574,5.104752433,34.6704055,15.32266021
21.04,100,0,100,100,21.04,100,0,100,100,21.04,100,0,100,100,21.04,100,0,100,100,21.04,8.867715396,7.364796858,26.08514585,0.00296486,21.04,25.64960186,6.953071784,33.96240824,9.685578145,21.04,23.83876894,5.103288385,34.65604471,15.31205833
21.05,100,0,100,100,21.05,100,0,100,100,21.05,100,0,100,100,21.05,100,0,100,100,21.05,8.852876275,7.362866645,26.06789664,0.002864347,21.05,25.63626136,6.951610591,33.94686289,9.679174948,21.05,23.82398912,5.101830989,34.64180145,15.30140112
21.06,100,0,100,100,21.06,100,0,100,100,21.06,100,0,100,100,21.06,100,0,100,100,21.06,8.837997327,7.36104401,26.05064329,0.002763834,21.06,25.62307053,6.95017032,33.93137056,9.672801798,21.06,23.80919446,5.100379635,34.62743976,15.29053239
21.07,100,0,100,100,21.07,100,0,100,100,21.07,100,0,100,100,21.07,100,0,100,100,21.07,8.823252661,7.3591058,26.03338319,0.002664327,21.07,25.60994991,6.948669595,33.91593094,9.666441205,21.07,23.79438414,5.098937668,34.61290177,15.27973039
21.08,100,0,100,100,21.08,100,0,100,100,21.08,100,0,100,100,21.08,100,0,100,100,21.08,8.808393249,7.357193493,26.01613208,0.00256881,21.08,25.59683023,6.947146367,33.90037022,9.659760592,21.08,23.77954438,5.097483726,34.59837746,15.26895886
21.09,100,0,100,100,21.09,100,0,100,100,21.09,100,0,100,100,21.09,100,0,100,100,21.09,8.793455256,7.355395266,25.99889747,0.002473293,21.09,25.5837212,6.945573176,33.88443148,9.65343255,21.09,23.76468899,5.09600316,34.58381443,15.25826716
21.1,100,0,100,100,21.1,100,0,100,100,21.1,100,0,100,100,21.1,100,0,100,100,21.1,8.778527394,7.353577258,25.98166786,0.002381196,21.1,25.57049018,6.94406543,33.86856688,9.64715233,21.1,23.74985206,5.094546149,34.56911271,15.24751804
21.11,100,0,100,100,21.11,100,0,100,100,21.11,100,0,100,100,21.11,100,0,100,100,21.11,8.763723481,7.351738372,25.96445973,0.00229233,21.11,25.55725586,6.942534116,33.85234905,9.640872927,21.11,23.73507479,5.093042972,34.5544482,15.23689899
21.12,100,0,100,100,21.12,100,0,100,100,21.12,100,0,100,100,21.12,100,0,100,100,21.12,8.748894628,7.349740886,25.94662769,0.002203862,21.12,25.54405832,6.940966616,33.83641836,9.634669926,21.12,23.72032031,5.091572336,34.5400042,15.22621235
21.13,100,0,100,100,21.13,100,0,100,100,21.13,100,0,100,100,21.13,100,0,100,100,21.13,8.734194629,7.347661672,25.92926258,0.002117013,21.13,25.53077311,6.939451999,33.82040349,9.628430269,21.13,23.7055712,5.090121137,34.52556823,15.21558309
21.14,100,0,100,100,21.14,100,0,100,100,21.14,100,0,100,100,21.14,100,0,100,100,21.14,8.719555385,7.3455009,25.91188522,0.002030272,21.14,25.51749195,6.938043258,33.80408411,9.622176362,21.14,23.69077073,5.088597956,34.51084959,15.20493646
21.15,100,0,100,100,21.15,100,0,100,100,21.15,100,0,100,100,21.15,100,0,100,100,21.15,8.704938175,7.343206245,25.89450525,0.001943941,21.15,25.50415923,6.936596767,33.78775361,9.615900668,21.15,23.675984,5.087062629,34.49601867,15.19435776
21.16,100,0,100,100,21.16,100,0,100,100,21.16,100,0,100,100,21.16,100,0,100,100,21.16,8.690353001,7.340919185,25.8771247,0.001865934,21.16,25.49076764,6.935183481,33.7711111,9.609528375,21.16,23.66117822,5.08555596,34.48136783,15.18380865
21.17,100,0,100,100,21.17,100,0,100,100,21.17,100,0,100,100,21.17,100,0,100,100,21.17,8.675705909,7.338556443,25.85985808,0.001789583,21.17,25.47752914,6.933728003,33.75460376,9.603119986,21.17,23.64637164,5.084031688,34.46672076,15.17317185
21.18,100,0,100,100,21.18,100,0,100,100,21.18,100,0,100,100,21.18,100,0,100,100,21.18,8.66100812,7.336266589,25.84261666,0.001712667,21.18,25.4643933,6.932248582,33.7386287,9.596502909,21.18,23.63155895,5.082493655,34.45198558,15.162492
21.19,100,0,100,100,21.19,100,0,100,100,21.19,100,0,100,100,21.19,100,0,100,100,21.19,8.646310058,7.333723569,25.82537843,0.001643763,21.19,25.45126857,6.930671006,33.7229117,9.589950487,21.19,23.61675414,5.081021247,34.43745731,15.15173585
21.2,100,0,100,100,21.2,100,0,100,100,21.2,100,0,100,100,21.2,100,0,100,100,21.2,8.631748515,7.331446991,25.80814119,0.001578451,21.2,25.43814282,6.929018224,33.70695461,9.583569553,21.2,23.60193165,5.079578439,34.42291625,15.14113044
21.21,100,0,100,100,21.21,100,0,100,100,21.21,100,0,100,100,21.21,100,0,100,100,21.21,8.617316032,7.329149027,25.79088551,0.001514912,21.21,25.42511251,6.927401045,33.69160473,9.577242488,21.21,23.58713421,5.078139214,34.40824121,15.13048132
21.22,100,0,100,100,21.22,100,0,100,100,21.22,100,0,100,100,21.22,100,0,100,100,21.22,8.60292967,7.326877739,25.7736449,0.001459839,21.22,25.41209228,6.925761178,33.67634245,9.571036796,21.22,23.57232687,5.076686503,34.3935326,15.11992459
21.23,100,0,100,100,21.23,100,0,100,100,21.23,100,0,100,100,21.23,100,0,100,100,21.23,8.588546113,7.324539512,25.75639513,0.001405187,21.23,25.39907831,6.92408642,33.66108121,9.564910119,21.23,23.55747695,5.075178111,34.37880148,15.1094924
21.24,100,0,100,100,21.24,100,0,100,100,21.24,100,0,100,100,21.24,100,0,100,100,21.24,8.574148773,7.322207148,25.73917331,0.001350535,21.24,25.38615961,6.922491656,33.64557175,9.558783847,21.24,23.54265076,5.073711296,34.36416905,15.09895151
21.25,100,0,100,100,21.25,100,0,100,100,21.25,100,0,100,100,21.25,100,0,100,100,21.25,8.55979311,7.319811182,25.72195038,0.001274098,21.25,25.37326305,6.920923022,33.63019967,9.552656456,21.25,23.52783693,5.072215047,34.34944009,15.08849933
21.26,100,0,100,100,21.26,100,0,100,100,21.26,100,0,100,100,21.26,100,0,100,100,21.26,8.545516192,7.317471424,25.70470833,0.001186719,21.26,25.360373,6.919379989,33.61466611,9.546525029,21.26,23.51304796,5.070662871,34.33458767,15.07806259
21.27,100,0,100,100,21.27,100,0,100,100,21.27,100,0,100,100,21.27,100,0,100,100,21.27,8.531249214,7.314984987,25.6874949,0.00114723,21.27,25.34746516,6.91784354,33.59910485,9.540349175,21.27,23.49820637,5.069036653,34.31943694,15.06750709
21.28,100,0,100,100,21.28,100,0,100,100,21.28,100,0,100,100,21.28,100,0,100,100,21.28,8.516871145,7.312667188,25.67027946,0.001109266,21.28,25.33446444,6.916193847,33.58374839,9.534132812,21.28,23.48339414,5.067419943,34.30432076,15.05706299
21.29,100,0,100,100,21.29,100,0,100,100,21.29,100,0,100,100,21.29,100,0,100,100,21.29,8.502520583,7.310266965,25.65306289,0.001071303,21.29,25.32150891,6.914573833,33.56861712,9.527935622,21.29,23.46854496,5.065815572,34.28923693,15.04672865
21.3,100,0,100,100,21.3,100,0,100,100,21.3,100,0,100,100,21.3,100,0,100,100,21.3,8.488200625,7.307809738,25.63583289,0.001033339,21.3,25.30844704,6.912948928,33.55302832,9.521738108,21.3,23.45372599,5.064222118,34.27430317,15.03656848
